CustomerKey,Prefix,FirstName,LastName,,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Age
16280,MR.,GLENN,MA,MR. GLENN MA,19/08/1963,S,M,glenn17@learnsector.com,10000,3,Partial High School,Manual,Y,
16281,MR.,GILBERT,LUO,MR. GILBERT LUO,01/06/1963,S,M,gilbert27@learnsector.com,10000,3,Partial High School,Manual,Y,
16282,MRS.,KRISTINE,SUAREZ,MRS. KRISTINE SUAREZ,09/01/1963,S,F,kristine20@learnsector.com,20000,3,High School,Manual,Y,
16283,MR.,CLAYTON,RAJI,MR. CLAYTON RAJI,13/09/1963,S,M,clayton39@learnsector.com,20000,3,High School,Manual,Y,
16284,MR.,TROY,PEREZ,MR. TROY PEREZ,06/11/1963,S,M,troy23@learnsector.com,20000,3,High School,Manual,Y,
16285,MS.,MINDY,XIE,MS. MINDY XIE,11/02/1966,M,F,mindy7@learnsector.com,40000,0,Bachelors,Professional,N,
16286,MR.,BILLY,TORRES,MR. BILLY TORRES,24/11/1966,M,M,billy13@learnsector.com,40000,0,Bachelors,Professional,Y,
16287,MS.,LAURA,XU,MS. LAURA XU,11/03/1966,M,F,laura18@learnsector.com,40000,0,Bachelors,Professional,Y,
16288,MR.,EDWIN,SHEN,MR. EDWIN SHEN,24/08/1963,M,M,edwin24@learnsector.com,30000,2,Partial College,Clerical,N,
16289,MRS.,JULIE,PAL,MRS. JULIE PAL,24/09/1965,S,F,julie17@learnsector.com,30000,2,Partial College,Clerical,Y,
16290,MR.,RUSSELL,NATH,MR. RUSSELL NATH,23/10/1965,S,M,russell21@learnsector.com,30000,2,Partial College,Clerical,Y,
16291,MRS.,LINDSEY,LAL,MRS. LINDSEY LAL,01/06/1964,S,F,lindsey9@learnsector.com,30000,2,Partial College,Clerical,Y,
16292,MRS.,CARLY,LAL,MRS. CARLY LAL,05/04/1964,M,F,carly8@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16293,MR.,SEAN,ADAMS,MR. SEAN ADAMS,11/12/1964,M,M,sean47@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16294,MR.,STEVE,HU,MR. STEVE HU,24/06/1964,M,M,steve23@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16295,MR.,ROGER,XU,MR. ROGER XU,14/11/1963,S,M,roger17@learnsector.com,30000,2,Partial College,Clerical,Y,
16296,MRS.,SYDNEY,WHITE,MRS. SYDNEY WHITE,21/12/1963,M,F,sydney75@learnsector.com,30000,3,Partial College,Clerical,N,
16297,MRS.,DEANNA,GARCIA,MRS. DEANNA GARCIA,09/12/1963,M,F,deanna18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16298,MRS.,ADRIENNE,SANZ,MRS. ADRIENNE SANZ,16/05/1963,M,F,adrienne16@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16299,MS.,ALISON,TANG,MS. ALISON TANG,24/11/1977,S,F,alison3@learnsector.com,20000,0,High School,Manual,N,
16300,MR.,ORLANDO,MARTIN,MR. ORLANDO MARTIN,11/10/1977,S,M,orlando1@learnsector.com,20000,0,High School,Manual,N,
16301,MR.,OMAR,CAI,MR. OMAR CAI,02/06/1977,S,M,omar20@learnsector.com,20000,0,High School,Manual,N,
16302,MRS.,ROSA,ZENG,MRS. ROSA ZENG,11/12/1979,S,F,rosa22@learnsector.com,20000,4,High School,Manual,Y,
16303,MRS.,TRACY,YUAN,MRS. TRACY YUAN,09/07/1979,S,F,tracy6@learnsector.com,20000,5,High School,Manual,Y,
16304,MR.,JUSTIN,MOORE,MR. JUSTIN MOORE,16/10/1979,S,M,justin39@learnsector.com,20000,5,High School,Manual,Y,
16305,MR.,STANLEY,GONZALEZ,MR. STANLEY GONZALEZ,23/09/1979,S,M,stanley20@learnsector.com,30000,3,Partial College,Clerical,Y,
16307,MRS.,KELLI,SUN,MRS. KELLI SUN,06/07/1963,M,F,kelli14@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16308,MRS.,SHEENA,CHANDER,MRS. SHEENA CHANDER,27/04/1963,M,F,sheena14@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16309,MRS.,DESIREE,ORTEGA,MRS. DESIREE ORTEGA,21/09/1962,M,F,desiree18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16310,MRS.,DIANA,RUBIO,MRS. DIANA RUBIO,03/04/1962,M,F,diana20@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16311,MR.,CARL,BECK,MR. CARL BECK,10/10/1962,M,M,carl19@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16312,MRS.,BETHANY,BECK,MRS. BETHANY BECK,20/01/1978,S,F,bethany1@learnsector.com,30000,3,Partial College,Clerical,Y,
16313,MRS.,HAILEY,RUSSELL,MRS. HAILEY RUSSELL,26/03/1978,S,F,hailey40@learnsector.com,30000,4,Partial College,Clerical,Y,
16314,MR.,GABRIEL,ROSS,MR. GABRIEL ROSS,24/04/1978,S,M,gabriel1@learnsector.com,30000,4,Partial College,Clerical,Y,
16315,MR.,GARRETT,RICHARDSON,MR. GARRETT RICHARDSON,22/07/1977,S,M,garrett14@learnsector.com,30000,5,Partial College,Clerical,Y,
16316,MS.,KELLI,HU,MS. KELLI HU,24/10/1977,S,F,kelli20@learnsector.com,30000,0,Partial College,Clerical,N,
16317,MR.,JOEL,RAMAN,MR. JOEL RAMAN,23/09/1977,S,M,joel11@learnsector.com,30000,0,Partial College,Clerical,N,
16318,MS.,KELLIE,MORENO,MS. KELLIE MORENO,06/08/1977,S,F,kellie5@learnsector.com,30000,0,Partial College,Clerical,N,
16319,MS.,JOY,ORTEGA,MS. JOY ORTEGA,21/11/1976,S,F,joy19@learnsector.com,20000,0,High School,Manual,Y,
16320,MS.,RACHEL,SIMMONS,MS. RACHEL SIMMONS,03/04/1976,S,F,rachel63@learnsector.com,20000,0,High School,Manual,N,
16321,MS.,RUTH,MALHOTRA,MS. RUTH MALHOTRA,25/10/1974,M,F,ruth9@learnsector.com,10000,0,Partial High School,Manual,Y,
16322,MS.,GLORIA,DOMINGUEZ,MS. GLORIA DOMINGUEZ,17/09/1974,S,F,gloria13@learnsector.com,10000,0,Partial High School,Manual,Y,
16323,MR.,DUSTIN,RAJE,MR. DUSTIN RAJE,04/05/1975,S,M,dustin14@learnsector.com,30000,0,Partial College,Clerical,Y,
16324,MR.,JUAN,ROMERO,MR. JUAN ROMERO,19/03/1975,M,M,juan1@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16325,MRS.,EMMA,WILLIAMS,MRS. EMMA WILLIAMS,09/10/1913,S,F,emma1@learnsector.com,30000,1,Partial College,Clerical,Y,
16326,MR.,JÉSUS,ROMERO,MR. JÉSUS ROMERO,17/01/1973,S,M,jésus8@learnsector.com,10000,0,Partial High School,Manual,N,
16327,MR.,DARREN,DIAZ,MR. DARREN DIAZ,03/06/1973,S,M,darren24@learnsector.com,20000,0,Partial High School,Manual,N,
16328,MR.,MAURICE,RAI,MR. MAURICE RAI,15/02/1973,S,M,maurice18@learnsector.com,20000,0,Partial High School,Manual,Y,
16329,MS.,JAMIE,YE,MS. JAMIE YE,13/12/1973,S,F,jamie12@learnsector.com,20000,0,Partial High School,Manual,N,
16330,MR.,LUKE,SIMMONS,MR. LUKE SIMMONS,07/06/1973,S,M,luke4@learnsector.com,30000,0,Partial College,Clerical,Y,
16331,MS.,ERIN,RICHARDSON,MS. ERIN RICHARDSON,03/12/1977,S,F,erin14@learnsector.com,40000,0,Partial High School,Clerical,N,
16332,MRS.,JOAN,VAZQUEZ,MRS. JOAN VAZQUEZ,10/04/1948,M,F,joan17@learnsector.com,10000,2,Partial High School,Clerical,N,
16333,MR.,CALEB,HILL,MR. CALEB HILL,21/02/1977,M,M,caleb43@learnsector.com,30000,0,Partial College,Skilled Manual,N,
16334,MS.,NATALIE,BAILEY,MS. NATALIE BAILEY,12/12/1977,S,F,natalie9@learnsector.com,30000,0,Partial College,Skilled Manual,N,
16335,MS.,KRISTEN,LU,MS. KRISTEN LU,25/08/1977,S,F,kristen10@learnsector.com,30000,0,Partial College,Skilled Manual,Y,
16336,MR.,JONATHAN,WRIGHT,MR. JONATHAN WRIGHT,06/08/1977,M,M,jonathan51@learnsector.com,60000,0,Partial College,Skilled Manual,Y,
16337,MR.,JOSE,WHITE,MR. JOSE WHITE,07/06/1977,M,M,jose74@learnsector.com,60000,0,Partial College,Skilled Manual,N,
16338,MRS.,BARBARA,ZHANG,MRS. BARBARA ZHANG,18/03/1949,M,F,barbara10@learnsector.com,20000,2,Partial High School,Clerical,Y,
16339,MR.,SETH,DAVIS,MR. SETH DAVIS,05/02/1950,M,M,seth5@learnsector.com,30000,3,Partial College,Clerical,N,
16340,MR.,SEAN,MITCHELL,MR. SEAN MITCHELL,24/12/1980,S,M,sean43@learnsector.com,20000,0,Partial College,Skilled Manual,N,
16341,MRS.,LACEY,RAJI,MRS. LACEY RAJI,26/11/1951,M,F,lacey10@learnsector.com,30000,3,High School,Skilled Manual,N,
16342,MR.,GREGORY,JAI,MR. GREGORY JAI,04/09/1951,M,M,gregory14@learnsector.com,30000,3,High School,Skilled Manual,N,
16343,MR.,JOEL,MALHOTRA,MR. JOEL MALHOTRA,24/08/1951,M,M,joel4@learnsector.com,30000,3,High School,Skilled Manual,N,
16344,MR.,XAVIER,KING,MR. XAVIER KING,18/05/1980,S,M,xavier25@learnsector.com,70000,0,Partial College,Skilled Manual,N,
16345,MR.,FRANCIS,RAMOS,MR. FRANCIS RAMOS,24/10/1953,M,M,francis15@learnsector.com,40000,3,Partial College,Skilled Manual,Y,
16346,MR.,MARC,NAVARRO,MR. MARC NAVARRO,14/06/1953,M,M,marc14@learnsector.com,40000,3,Partial College,Skilled Manual,N,
16347,MR.,RAUL,SHARMA,MR. RAUL SHARMA,06/03/1953,M,M,raul8@learnsector.com,70000,2,Graduate Degree,Management,Y,
16348,MR.,ROY,RAMAN,MR. ROY RAMAN,07/04/1954,M,M,roy12@learnsector.com,80000,2,Partial College,Skilled Manual,Y,
16349,MR.,LEVI,SAI,MR. LEVI SAI,15/04/1954,S,M,levi5@learnsector.com,80000,2,Partial College,Skilled Manual,N,
16350,MR.,FERNANDO,THOMPSON,MR. FERNANDO THOMPSON,14/02/1954,S,M,fernando14@learnsector.com,80000,2,Partial College,Skilled Manual,Y,
16351,MRS.,MARTHA,XU,MRS. MARTHA XU,07/07/1954,S,F,martha12@learnsector.com,80000,2,Partial College,Skilled Manual,N,
16352,MRS.,TIFFANY,GAO,MRS. TIFFANY GAO,08/06/1954,S,F,tiffany15@learnsector.com,80000,2,Partial College,Skilled Manual,Y,
16353,MR.,ALEJANDRO,XU,MR. ALEJANDRO XU,11/07/1975,M,M,alejandro31@learnsector.com,30000,0,Partial College,Skilled Manual,Y,
16354,MS.,JANET,TORRES,MS. JANET TORRES,02/07/1975,S,F,janet30@learnsector.com,30000,0,High School,Skilled Manual,N,
16355,MS.,SAM,FOSTER,MS. SAM FOSTER,27/06/1975,S,F,sam2@learnsector.com,30000,0,High School,Skilled Manual,Y,
16356,MS.,SOPHIA,BAKER,MS. SOPHIA BAKER,18/12/1975,M,F,sophia15@learnsector.com,60000,0,Partial College,Skilled Manual,Y,
16357,MS.,MARGARET,RUSSELL,MS. MARGARET RUSSELL,16/09/1974,S,F,margaret5@learnsector.com,30000,0,High School,Skilled Manual,Y,
16358,MR.,SAMUEL,JAI,MR. SAMUEL JAI,01/08/1974,M,M,samuel29@learnsector.com,30000,0,High School,Skilled Manual,Y,
16359,MRS.,SHELBY,RICHARDSON,MRS. SHELBY RICHARDSON,03/11/1954,M,F,shelby10@learnsector.com,30000,1,High School,Clerical,Y,
16360,MR.,JUSTIN,GARCIA,MR. JUSTIN GARCIA,08/02/1954,M,M,justin44@learnsector.com,30000,1,High School,Clerical,Y,
16361,MR.,WYATT,WHITE,MR. WYATT WHITE,05/10/1955,M,M,wyatt13@learnsector.com,40000,1,Partial College,Clerical,Y,
16362,MR.,JOSHUA,SMITH,MR. JOSHUA SMITH,05/02/1955,M,M,joshua2@learnsector.com,40000,1,Partial College,Clerical,Y,
16363,MRS.,MELANIE,RAMIREZ,MRS. MELANIE RAMIREZ,03/03/1955,M,F,melanie32@learnsector.com,40000,1,Partial College,Clerical,Y,
16364,MRS.,SHAWNA,YUAN,MRS. SHAWNA YUAN,05/11/1955,M,F,shawna7@learnsector.com,40000,1,Partial College,Clerical,Y,
16365,MRS.,JENNA,YOUNG,MRS. JENNA YOUNG,19/07/1955,M,F,jenna23@learnsector.com,40000,1,Partial College,Clerical,Y,
16366,MRS.,ISABELLE,HENDERSON,MRS. ISABELLE HENDERSON,07/09/1955,M,F,isabelle5@learnsector.com,40000,1,Partial College,Clerical,Y,
16367,MRS.,EMILY,WILLIAMS,MRS. EMILY WILLIAMS,06/01/1955,S,F,emily2@learnsector.com,80000,5,Graduate Degree,Skilled Manual,Y,
16368,MRS.,LAUREN,WILLIAMS,MRS. LAUREN WILLIAMS,11/08/1955,S,F,lauren20@learnsector.com,80000,5,Graduate Degree,Skilled Manual,Y,
16369,MRS.,ISABEL,POWELL,MRS. ISABEL POWELL,26/08/1956,M,F,isabel9@learnsector.com,40000,1,Partial College,Clerical,Y,
16370,MRS.,MOLLY,GONZALEZ,MRS. MOLLY GONZALEZ,26/01/1956,M,F,molly17@learnsector.com,40000,1,Partial College,Clerical,Y,
16371,MR.,CALEB,DIAZ,MR. CALEB DIAZ,14/03/1956,M,M,caleb18@learnsector.com,40000,1,Partial College,Clerical,Y,
16372,MRS.,VANESSA,FOSTER,MRS. VANESSA FOSTER,08/05/1957,M,F,vanessa17@learnsector.com,40000,1,Partial College,Clerical,Y,
16373,MRS.,SARA,COOK,MRS. SARA COOK,22/04/1957,M,F,sara23@learnsector.com,40000,1,Partial College,Clerical,Y,
16374,MR.,EDWARD,PHILLIPS,MR. EDWARD PHILLIPS,15/12/1957,M,M,edward17@learnsector.com,40000,1,Partial College,Clerical,Y,
16375,MRS.,GABRIELLA,HERNANDEZ,MRS. GABRIELLA HERNANDEZ,23/08/1957,M,F,gabriella42@learnsector.com,40000,1,Partial College,Clerical,Y,
16376,MRS.,MARIA,WRIGHT,MRS. MARIA WRIGHT,12/07/1957,M,F,maria61@learnsector.com,40000,1,Partial College,Clerical,Y,
16377,MRS.,JORDAN,ADAMS,MRS. JORDAN ADAMS,25/09/1958,S,F,jordan44@learnsector.com,80000,4,Graduate Degree,Skilled Manual,N,
16378,MRS.,HAILEY,BAKER,MRS. HAILEY BAKER,18/03/1958,S,F,hailey56@learnsector.com,80000,4,Graduate Degree,Skilled Manual,N,
16379,MR.,MARC,JIMENEZ,MR. MARC JIMENEZ,25/09/1958,M,M,marc9@learnsector.com,80000,4,Graduate Degree,Skilled Manual,N,
16380,MRS.,MARIAH,TORRES,MRS. MARIAH TORRES,24/10/1958,S,F,mariah28@learnsector.com,80000,4,Graduate Degree,Skilled Manual,Y,
16381,MRS.,KAYLA,DAVIS,MRS. KAYLA DAVIS,06/03/1958,S,F,kayla5@learnsector.com,80000,4,Graduate Degree,Skilled Manual,Y,
16382,MRS.,JENNIFER,DAVIS,MRS. JENNIFER DAVIS,06/03/1958,S,F,jennifer33@learnsector.com,80000,4,Graduate Degree,Skilled Manual,N,
16383,MR.,BRIAN,KELLY,MR. BRIAN KELLY,27/04/1958,S,M,brian14@learnsector.com,80000,4,Graduate Degree,Skilled Manual,Y,
16384,MRS.,JADA,REED,MRS. JADA REED,23/05/1959,S,F,jada12@learnsector.com,60000,4,Graduate Degree,Skilled Manual,Y,
16385,MR.,JAMES,PEREZ,MR. JAMES PEREZ,17/12/1959,M,M,james62@learnsector.com,60000,4,Graduate Degree,Skilled Manual,Y,
16386,MR.,PHILIP,MOYER,MR. PHILIP MOYER,15/09/1968,S,M,philip7@learnsector.com,20000,1,Partial College,Manual,N,
16387,MR.,DOUGLAS,VANCE,MR. DOUGLAS VANCE,25/10/1968,M,M,douglas7@learnsector.com,20000,1,Partial College,Manual,Y,
16388,MR.,JAY,TORRES,MR. JAY TORRES,26/11/1968,M,M,jay41@learnsector.com,30000,1,Bachelors,Clerical,Y,
16389,MR.,ARTURO,SHEN,MR. ARTURO SHEN,10/04/1968,S,M,arturo26@learnsector.com,30000,1,Bachelors,Clerical,Y,
16390,MR.,MARIO,NATH,MR. MARIO NATH,26/02/1968,S,M,mario17@learnsector.com,30000,1,Bachelors,Clerical,N,
16391,MR.,SERGIO,SURI,MR. SERGIO SURI,11/04/1968,S,M,sergio0@learnsector.com,30000,1,Bachelors,Clerical,N,
16392,MS.,KARI,RAMAN,MS. KARI RAMAN,10/09/1968,M,F,kari12@learnsector.com,40000,0,Graduate Degree,Clerical,Y,
16393,MR.,XAVIER,EDWARDS,MR. XAVIER EDWARDS,13/07/1968,M,M,xavier41@learnsector.com,40000,0,Graduate Degree,Clerical,Y,
16394,MR.,BRYAN,BELL,MR. BRYAN BELL,06/07/1967,S,M,bryan14@learnsector.com,10000,3,High School,Manual,Y,
16395,MRS.,TARA,PAL,MRS. TARA PAL,12/08/1967,M,F,tara12@learnsector.com,10000,3,High School,Manual,N,
16396,MR.,KEITH,RAI,MR. KEITH RAI,17/04/1967,S,M,keith21@learnsector.com,10000,4,Partial High School,Manual,Y,
16397,MR.,ANDY,NAVARRO,MR. ANDY NAVARRO,14/04/1967,M,M,andy14@learnsector.com,20000,1,Partial College,Manual,Y,
16398,MR.,EMMANUEL,RANA,MR. EMMANUEL RANA,14/12/1967,S,M,emmanuel10@learnsector.com,20000,1,High School,Manual,N,
16399,MR.,ARTURO,XU,MR. ARTURO XU,17/10/1967,S,M,arturo29@learnsector.com,30000,1,Bachelors,Clerical,N,
16400,MR.,THEODORE,RAMOS,MR. THEODORE RAMOS,03/10/1967,M,M,theodore18@learnsector.com,30000,1,Bachelors,Clerical,Y,
16401,MRS.,MARGARET,GAO,MRS. MARGARET GAO,09/09/1967,S,F,margaret21@learnsector.com,30000,1,Bachelors,Clerical,N,
16402,MR.,ALEXANDER,MARTIN,MR. ALEXANDER MARTIN,10/03/1967,S,M,alexander18@learnsector.com,30000,1,Bachelors,Clerical,N,
16403,MR.,BYRON,SUAREZ,MR. BYRON SUAREZ,19/10/1966,M,M,byron13@learnsector.com,20000,1,High School,Manual,Y,
16404,MR.,RAUL,NARA,MR. RAUL NARA,07/06/1967,M,M,raul14@learnsector.com,40000,0,Bachelors,Clerical,Y,
16405,MS.,ADRIANA,SAI,MS. ADRIANA SAI,04/08/1967,M,F,adriana6@learnsector.com,40000,0,Bachelors,Clerical,Y,
16406,MR.,DAKOTA,HENDERSON,MR. DAKOTA HENDERSON,14/11/1967,M,M,dakota4@learnsector.com,40000,0,Bachelors,Clerical,N,
16408,MR.,ARTHUR,MADAN,MR. ARTHUR MADAN,02/08/1965,M,M,arthur9@learnsector.com,30000,1,Bachelors,Skilled Manual,Y,
16409,MRS.,EBONY,MORENO,MRS. EBONY MORENO,17/10/1965,M,F,ebony29@learnsector.com,30000,1,Bachelors,Skilled Manual,Y,
16410,MRS.,JOY,NAVARRO,MRS. JOY NAVARRO,19/10/1964,S,F,joy11@learnsector.com,10000,4,Partial High School,Manual,Y,
16411,MR.,STANLEY,SANCHEZ,MR. STANLEY SANCHEZ,21/08/1964,S,M,stanley22@learnsector.com,10000,3,Partial High School,Manual,Y,
16412,MRS.,LEAH,LIANG,MRS. LEAH LIANG,06/11/1964,S,F,leah13@learnsector.com,10000,3,Partial High School,Manual,Y,
16413,MRS.,JULIA,GONZALEZ,MRS. JULIA GONZALEZ,05/07/1931,M,F,julia14@learnsector.com,10000,4,High School,Manual,N,
16414,MRS.,KELLY,FLORES,MRS. KELLY FLORES,17/06/1964,S,F,kelly17@learnsector.com,10000,3,Partial High School,Manual,Y,
16415,MR.,ANDRE,PATEL,MR. ANDRE PATEL,17/06/1964,S,M,andre3@learnsector.com,20000,3,High School,Manual,Y,
16416,MR.,BRIAN,RIVERA,MR. BRIAN RIVERA,17/05/1964,S,M,brian28@learnsector.com,30000,2,Partial College,Manual,Y,
16417,MR.,NOAH,BRYANT,MR. NOAH BRYANT,09/01/1964,S,M,noah15@learnsector.com,30000,2,Partial College,Manual,Y,
16418,MRS.,KATRINA,RAI,MRS. KATRINA RAI,26/08/1963,S,F,katrina16@learnsector.com,10000,3,Partial High School,Manual,Y,
16419,MRS.,LACEY,SIMPSON,MRS. LACEY SIMPSON,23/06/1963,M,F,lacey38@learnsector.com,20000,3,High School,Manual,N,
16420,MR.,EDDIE,ALONSO,MR. EDDIE ALONSO,19/11/1963,S,M,eddie8@learnsector.com,20000,3,High School,Manual,Y,
16421,MRS.,NATASHA,DIAZ,MRS. NATASHA DIAZ,10/10/1963,S,F,natasha3@learnsector.com,20000,3,High School,Manual,Y,
16422,MR.,KURT,XU,MR. KURT XU,27/03/1963,S,M,kurt4@learnsector.com,20000,3,High School,Manual,Y,
16423,MR.,SERGIO,MADAN,MR. SERGIO MADAN,23/05/1933,S,M,sergio8@learnsector.com,10000,4,High School,Manual,Y,
16424,MS.,BRANDI,DIAZ,MS. BRANDI DIAZ,18/07/1966,M,F,brandi3@learnsector.com,40000,0,Bachelors,Professional,N,
16425,MS.,LISA,LU,MS. LISA LU,15/02/1966,M,F,lisa15@learnsector.com,40000,0,Bachelors,Professional,Y,
16426,MR.,JORGE,YE,MR. JORGE YE,07/11/1966,M,M,jorge11@learnsector.com,40000,0,Bachelors,Professional,Y,
16427,MS.,KENDRA,ALONSO,MS. KENDRA ALONSO,15/03/1966,S,F,kendra8@learnsector.com,60000,0,Graduate Degree,Skilled Manual,Y,
16428,MR.,RYAN,ROSS,MR. RYAN ROSS,28/03/1963,S,M,ryan6@learnsector.com,20000,4,High School,Manual,Y,
16429,MRS.,JACLYN,LUO,MRS. JACLYN LUO,16/10/1962,M,F,jaclyn29@learnsector.com,30000,1,Partial College,Clerical,Y,
16430,MR.,FRANKLIN,RAI,MR. FRANKLIN RAI,08/07/1965,S,M,franklin34@learnsector.com,30000,2,Partial College,Clerical,Y,
16431,MR.,JERMAINE,RODRIGUEZ,MR. JERMAINE RODRIGUEZ,09/03/1965,S,M,jermaine18@learnsector.com,30000,2,Partial College,Clerical,Y,
16432,MR.,JOHN,GARCIA,MR. JOHN GARCIA,08/08/1964,S,M,john35@learnsector.com,30000,2,Partial College,Clerical,Y,
16433,MR.,MATHEW,DOMINGUEZ,MR. MATHEW DOMINGUEZ,27/05/1964,M,M,mathew8@learnsector.com,30000,2,Partial College,Clerical,N,
16434,MRS.,TAYLOR,BAILEY,MRS. TAYLOR BAILEY,10/04/1964,M,F,taylor9@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16435,MR.,STEVEN,COOPER,MR. STEVEN COOPER,07/09/1964,M,M,steven18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16436,MR.,ETHAN,HENDERSON,MR. ETHAN HENDERSON,15/08/1963,S,M,ethan1@learnsector.com,30000,2,Partial College,Clerical,Y,
16437,MR.,JÉSUS,GUTIERREZ,MR. JÉSUS GUTIERREZ,24/10/1977,S,M,jésus10@learnsector.com,20000,0,High School,Manual,N,
16438,MS.,KAITLIN,ARTHUR,MS. KAITLIN ARTHUR,17/07/1976,M,F,kaitlin6@learnsector.com,10000,0,Partial High School,Manual,N,
16439,MRS.,DAWN,DENG,MRS. DAWN DENG,26/10/1979,S,F,dawn25@learnsector.com,20000,4,High School,Manual,Y,
16440,MR.,JIMMY,MARTIN,MR. JIMMY MARTIN,12/04/1979,S,M,jimmy2@learnsector.com,20000,4,High School,Manual,Y,
16441,MR.,JASON,YOUNG,MR. JASON YOUNG,03/12/1979,M,M,jason45@learnsector.com,20000,5,High School,Manual,N,
16442,MR.,LUKE,GONZALEZ,MR. LUKE GONZALEZ,27/08/1979,S,M,luke40@learnsector.com,30000,3,Partial College,Clerical,Y,
16443,MRS.,DAWN,GAO,MRS. DAWN GAO,03/08/1979,S,F,dawn17@learnsector.com,30000,3,Partial College,Clerical,Y,
16444,MRS.,ERIKA,CARLSON,MRS. ERIKA CARLSON,23/10/1963,M,F,erika15@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16445,MRS.,CAITLIN,WARD,MRS. CAITLIN WARD,13/06/1962,S,F,caitlin10@learnsector.com,30000,1,Partial College,Clerical,Y,
16446,MRS.,KRISTINE,MUNOZ,MRS. KRISTINE MUNOZ,05/12/1962,M,F,kristine8@learnsector.com,30000,1,Partial College,Clerical,Y,
16447,MRS.,KATE,BECKER,MRS. KATE BECKER,12/09/1962,M,F,kate17@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16448,MRS.,CHERYL,MARTIN,MRS. CHERYL MARTIN,02/02/1962,M,F,cheryl2@learnsector.com,40000,1,Bachelors,Skilled Manual,Y,
16449,MR.,CASEY,BROWNING,MR. CASEY BROWNING,14/02/1978,S,M,casey39@learnsector.com,30000,4,Partial College,Clerical,Y,
16450,MRS.,REBEKAH,GUTIERREZ,MRS. REBEKAH GUTIERREZ,15/08/1977,S,F,rebekah31@learnsector.com,30000,5,Partial College,Clerical,Y,
16451,MR.,KARL,STONE,MR. KARL STONE,09/05/1977,S,M,karl0@learnsector.com,30000,0,Partial College,Clerical,N,
16453,MS.,MAYRA,CHANDRA,MS. MAYRA CHANDRA,04/09/1977,S,F,mayra1@learnsector.com,30000,0,Partial College,Clerical,N,
16454,MR.,MARCO,SURI,MR. MARCO SURI,06/05/1977,M,M,marco0@learnsector.com,30000,0,Partial College,Clerical,N,
16455,MRS.,DEB,MORENO,MRS. DEB MORENO,13/08/1911,M,F,deb3@learnsector.com,10000,4,High School,Manual,N,
16456,MR.,LARRY,NAVARRO,MR. LARRY NAVARRO,13/07/1975,S,M,larry12@learnsector.com,20000,0,High School,Manual,N,
16457,MS.,KATHLEEN,MARTIN,MS. KATHLEEN MARTIN,19/02/1976,S,F,kathleen2@learnsector.com,20000,0,Partial High School,Manual,N,
16458,MS.,MICHELE,RUIZ,MS. MICHELE RUIZ,19/12/1976,S,F,michele37@learnsector.com,30000,0,Partial College,Clerical,N,
16459,MS.,CAROLYN,KAPOOR,MS. CAROLYN KAPOOR,17/04/1976,M,F,carolyn2@learnsector.com,30000,0,Partial College,Clerical,N,
16460,MS.,JODI,XU,MS. JODI XU,17/11/1976,S,F,jodi5@learnsector.com,30000,0,Partial College,Clerical,N,
16461,MS.,ROSA,WU,MS. ROSA WU,02/06/1976,S,F,rosa7@learnsector.com,30000,0,Partial College,Clerical,N,
16462,MS.,MARISSA,GONZALES,MS. MARISSA GONZALES,17/04/1975,S,F,marissa14@learnsector.com,20000,0,Partial High School,Manual,N,
16463,,ANNA,MURPHY, ANNA MURPHY,22/10/1975,S,NA,anna10@learnsector.com,20000,0,Partial High School,Manual,N,
16464,MR.,ALAN,LIU,MR. ALAN LIU,18/05/1974,S,M,alan8@learnsector.com,10000,0,Partial High School,Manual,Y,
16465,MS.,KARA,GOEL,MS. KARA GOEL,11/01/1974,S,F,kara17@learnsector.com,20000,0,Partial High School,Manual,N,
16466,MS.,ALISHA,KUMAR,MS. ALISHA KUMAR,15/06/1974,S,F,alisha32@learnsector.com,20000,0,Partial High School,Manual,N,
16467,MR.,RONALD,SRINI,MR. RONALD SRINI,09/08/1974,S,M,ronald10@learnsector.com,20000,0,Partial High School,Manual,Y,
16468,MR.,ORLANDO,DOMINGUEZ,MR. ORLANDO DOMINGUEZ,18/11/1975,S,M,orlando12@learnsector.com,30000,0,Partial College,Clerical,Y,
16469,MS.,MICHELE,TANG,MS. MICHELE TANG,19/11/1975,S,F,michele4@learnsector.com,30000,0,Partial College,Clerical,Y,
